FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,taxon_name,family,genus,species,taxon_group,caab_code,taxon_start_date,taxon_per_m3,phyto_comments,acknowledgements,first_occurrence,parent_taxon_name,training,comments,geom
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a5e,34991419,CAGL,-19.442,147.8169,2018-09-07T16:11:09Z,2018,9,7,16:11:09,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,6666.7,,Rio Tinto Marine,,,,,POINT (147.81693 -19.44199)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a5d,34991420,CAGL,-19.442,147.8169,2018-09-07T16:11:09Z,2018,9,7,16:11:09,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,3333.3,,Rio Tinto Marine,,,,,POINT (147.81693 -19.44199)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a5c,34991511,CAGL,-19.5914,148.1296,2018-09-07T17:42:55Z,2018,9,7,17:42:55,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,3333.3,,Rio Tinto Marine,,,,,POINT (148.12958 -19.59142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a5b,34991421,CAGL,-19.5914,148.1296,2018-09-07T17:42:55Z,2018,9,7,17:42:55,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.12958 -19.59142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a5a,34991422,CAGL,-19.5914,148.1296,2018-09-07T17:42:55Z,2018,9,7,17:42:55,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,6666.7,,Rio Tinto Marine,,,,,POINT (148.12958 -19.59142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a59,34991423,CAGL,-19.5914,148.1296,2018-09-07T17:42:55Z,2018,9,7,17:42:55,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.12958 -19.59142)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a58,34991514,CAGL,-19.7284,148.4514,2018-09-07T19:14:41Z,2018,9,7,19:14:41,Guinardia striata,Rhizosoleniaceae,Guinardia,striata,Centric diatom,53105007,,3333.3,,Rio Tinto Marine,,,,,POINT (148.45137 -19.72837)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a57,34991512,CAGL,-19.7284,148.4514,2018-09-07T19:14:41Z,2018,9,7,19:14:41,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.45137 -19.72837)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a56,34991515,CAGL,-19.7284,148.4514,2018-09-07T19:14:41Z,2018,9,7,19:14:41,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.45137 -19.72837)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a55,34991513,CAGL,-19.7284,148.4514,2018-09-07T19:14:41Z,2018,9,7,19:14:41,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,6666.7,,Rio Tinto Marine,,,,,POINT (148.45137 -19.72837)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a54,34991524,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,3333.3,,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a53,34991525,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Fragilaria spp.,Fragilariaceae,Fragilaria,spp.,Pennate diatom,53120901,,3333.3,,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a52,34991520,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Pseudosolenia calcar-avis,Rhizosoleniaceae,Pseudosolenia,calcar-avis,Centric diatom,53105000,,3333.3,,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a51,34991516,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a50,34991517,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a4f,34991518,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a4e,34991519,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Nitzschia cf. bicapitata,Bacillariaceae,Nitzschia,cf. bicapitata,Pennate diatom,53270070,,3333.3,,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a4d,34991521,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a4c,34991522,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a4b,34991523,CAGL,-19.8953,148.7578,2018-09-07T20:46:27Z,2018,9,7,20:46:27,Tripos lunula,Ceratiaceae,Tripos,lunula,Dinoflagellate,52030037,,3333.3,,Rio Tinto Marine,,,,,POINT (148.75779 -19.89526)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a4a,34991527,CAGL,-20.0616,149.0649,2018-09-07T22:18:13Z,2018,9,7,22:18:13,Nematocysts,,,,Other,99000015,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.06485 -20.06162)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a49,34991528,CAGL,-20.0616,149.0649,2018-09-07T22:18:13Z,2018,9,7,22:18:13,Navicula cf. 60-80 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Rio Tinto Marine,,,,,POINT (149.06485 -20.06162)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a48,34991529,CAGL,-20.0616,149.0649,2018-09-07T22:18:13Z,2018,9,7,22:18:13,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.06485 -20.06162)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a47,34991526,CAGL,-20.0616,149.0649,2018-09-07T22:18:13Z,2018,9,7,22:18:13,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.06485 -20.06162)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a46,34991530,CAGL,-20.3,149.3083,2018-09-07T23:49:59Z,2018,9,7,23:49:59,Tripos carriensis,Ceratiaceae,Tripos,carriensis,Dinoflagellate,52030009,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.30834 -20.3)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a45,34991532,CAGL,-20.3,149.3083,2018-09-07T23:49:59Z,2018,9,7,23:49:59,Amphisolenia bidentata,Amphisoleniaceae,Amphisolenia,bidentata,Dinoflagellate,52066003,,3333.3,,Rio Tinto Marine,,,,,POINT (149.30834 -20.3)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a44,34991531,CAGL,-20.3,149.3083,2018-09-07T23:49:59Z,2018,9,7,23:49:59,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.30834 -20.3)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a43,34991536,CAGL,-20.5563,149.5364,2018-09-08T01:21:45Z,2018,9,8,1:21:45,Navicula cf. 40-60 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Rio Tinto Marine,,,,,POINT (149.53642 -20.55633)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a42,34991533,CAGL,-20.5563,149.5364,2018-09-08T01:21:45Z,2018,9,8,1:21:45,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.53642 -20.55633)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a41,34991534,CAGL,-20.5563,149.5364,2018-09-08T01:21:45Z,2018,9,8,1:21:45,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.53642 -20.55633)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a40,34991535,CAGL,-20.5563,149.5364,2018-09-08T01:21:45Z,2018,9,8,1:21:45,Climacodium frauenfeldianum,Hemiaulaceae,Climacodium,frauenfeldianum,Centric diatom,53080005,,3333.3,,Rio Tinto Marine,,,,,POINT (149.53642 -20.55633)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a3f,34991539,CAGL,-20.5563,149.5364,2018-09-08T01:21:45Z,2018,9,8,1:21:45,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,3333.3,,Rio Tinto Marine,,,,,POINT (149.53642 -20.55633)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a3e,34991538,CAGL,-20.5563,149.5364,2018-09-08T01:21:45Z,2018,9,8,1:21:45,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,10000,,Rio Tinto Marine,,,,,POINT (149.53642 -20.55633)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a3d,34991537,CAGL,-20.5563,149.5364,2018-09-08T01:21:45Z,2018,9,8,1:21:45,Rhizosolenia bergonii,Rhizosoleniaceae,Rhizosolenia,bergonii,Centric diatom,53105014,,3333.3,,Rio Tinto Marine,,,,,POINT (149.53642 -20.55633)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a3c,34991541,CAGL,-20.8124,149.7653,2018-09-08T02:53:31Z,2018,9,8,2:53:31,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,3333.3,,Rio Tinto Marine,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (149.76526 -20.81237)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a3b,34991631,CAGL,-20.8124,149.7653,2018-09-08T02:53:31Z,2018,9,8,2:53:31,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (149.76526 -20.81237)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a3a,34991540,CAGL,-20.8124,149.7653,2018-09-08T02:53:31Z,2018,9,8,2:53:31,Nematocysts,,,,Other,99000015,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.76526 -20.81237)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a39,34991630,CAGL,-20.8124,149.7653,2018-09-08T02:53:31Z,2018,9,8,2:53:31,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.76526 -20.81237)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a38,34991636,CAGL,-21.0681,149.9949,2018-09-08T04:25:17Z,2018,9,8,4:25:17,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,10000,,Rio Tinto Marine,,,,,POINT (149.99488 -21.06809)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a37,34991632,CAGL,-21.0681,149.9949,2018-09-08T04:25:17Z,2018,9,8,4:25:17,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.99488 -21.06809)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a36,34991633,CAGL,-21.0681,149.9949,2018-09-08T04:25:17Z,2018,9,8,4:25:17,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.99488 -21.06809)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a35,34991634,CAGL,-21.0681,149.9949,2018-09-08T04:25:17Z,2018,9,8,4:25:17,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Rio Tinto Marine,,,,,POINT (149.99488 -21.06809)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a34,34991635,CAGL,-21.0681,149.9949,2018-09-08T04:25:17Z,2018,9,8,4:25:17,Coccolithophore cf.,,,,Coccolithophore,,,6666.7,,Rio Tinto Marine,,,,,POINT (149.99488 -21.06809)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a33,34992322,CAGL,-17.7985,146.2853,2019-04-15T22:27:31Z,2019,4,15,22:27:31,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Rio Tinto Marine,,,,,POINT (146.28534 -17.79855)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a32,34992321,CAGL,-17.7985,146.2853,2019-04-15T22:27:31Z,2019,4,15,22:27:31,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,3333.3,,Rio Tinto Marine,,,,,POINT (146.28534 -17.79855)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a31,34992323,CAGL,-18.1203,146.3816,2019-04-16T00:07:41Z,2019,4,16,0:07:41,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,6666.7,,Rio Tinto Marine,,,,,POINT (146.38159 -18.12028)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a30,34992324,CAGL,-18.1203,146.3816,2019-04-16T00:07:41Z,2019,4,16,0:07:41,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,6666.7,,Rio Tinto Marine,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (146.38159 -18.12028)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a2f,34992327,CAGL,-18.4091,146.5456,2019-04-16T01:47:50Z,2019,4,16,1:47:50,Thalassiosira spp. <10 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530012,9/29/2008,3333.3,,Rio Tinto Marine,6/21/2011,Thalassiosira spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,Valid in SOCPR since 2008-10-01 and AusCPR since 2011-05-20,POINT (146.54559 -18.4091)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a2e,34992325,CAGL,-18.4091,146.5456,2019-04-16T01:47:50Z,2019,4,16,1:47:50,Navicula cf. 20-40 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Rio Tinto Marine,,,,,POINT (146.54559 -18.4091)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a2d,34992326,CAGL,-18.4091,146.5456,2019-04-16T01:47:50Z,2019,4,16,1:47:50,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,,3333.3,,Rio Tinto Marine,,,,,POINT (146.54559 -18.4091)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a2c,34992328,CAGL,-18.6271,146.8117,2019-04-16T03:27:59Z,2019,4,16,3:27:59,Thalassionema nitzschioides,Thalassionemataceae,Thalassionema,nitzschioides,Pennate diatom,53150005,,3333.3,,Rio Tinto Marine,,,,,POINT (146.81172 -18.62709)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a2b,34992331,CAGL,-18.8447,147.0785,2019-04-16T05:08:09Z,2019,4,16,5:08:09,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (147.07854 -18.8447)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a2a,34992330,CAGL,-18.8447,147.0785,2019-04-16T05:08:09Z,2019,4,16,5:08:09,Tripos lineatus,Ceratiaceae,Tripos,lineatus,Dinoflagellate,52030033,,3333.3,,Rio Tinto Marine,,,,,POINT (147.07854 -18.8447)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a29,34992329,CAGL,-18.8447,147.0785,2019-04-16T05:08:09Z,2019,4,16,5:08:09,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Rio Tinto Marine,,,,,POINT (147.07854 -18.8447)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a28,34992332,CAGL,-19.0619,147.346,2019-04-16T06:48:18Z,2019,4,16,6:48:18,Amphisolenia bidentata,Amphisoleniaceae,Amphisolenia,bidentata,Dinoflagellate,52066003,,6666.7,,Rio Tinto Marine,,,,,POINT (147.34604 -19.06193)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a27,34992333,CAGL,-19.0619,147.346,2019-04-16T06:48:18Z,2019,4,16,6:48:18,Nitzschia spp.,Bacillariaceae,Nitzschia,spp.,Pennate diatom,53270900,,3333.3,,Rio Tinto Marine,,,,,POINT (147.34604 -19.06193)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a26,34992334,CAGL,-19.0619,147.346,2019-04-16T06:48:18Z,2019,4,16,6:48:18,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (147.34604 -19.06193)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a25,34992335,CAGL,-19.2788,147.6142,2019-04-16T08:28:27Z,2019,4,16,8:28:27,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (147.61425 -19.27877)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a24,34991671,CAGL,-19.4931,147.8845,2019-04-16T10:08:37Z,2019,4,16,10:08:37,Tripos horridus,Ceratiaceae,Tripos,horridus,Dinoflagellate,52030059,,3333.3,,Rio Tinto Marine,,,,,POINT (147.88451 -19.49315)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a23,34991669,CAGL,-19.4931,147.8845,2019-04-16T10:08:37Z,2019,4,16,10:08:37,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,3333.3,,Rio Tinto Marine,,,,,POINT (147.88451 -19.49315)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a22,34991670,CAGL,-19.4931,147.8845,2019-04-16T10:08:37Z,2019,4,16,10:08:37,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,13333.3,,Rio Tinto Marine,,,,,POINT (147.88451 -19.49315)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a21,34991672,CAGL,-19.4931,147.8845,2019-04-16T10:08:37Z,2019,4,16,10:08:37,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (147.88451 -19.49315)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a20,34991673,CAGL,-19.4931,147.8845,2019-04-16T10:08:37Z,2019,4,16,10:08:37,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (147.88451 -19.49315)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a1f,34991674,CAGL,-19.4931,147.8845,2019-04-16T10:08:37Z,2019,4,16,10:08:37,Protoperidinium spp.,Protoperidiniaceae,Protoperidinium,spp.,Dinoflagellate,52043902,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (147.88451 -19.49315)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a1e,34991675,CAGL,-19.6234,148.2096,2019-04-16T11:48:46Z,2019,4,16,11:48:46,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.20964 -19.62342)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a1d,34991676,CAGL,-19.6234,148.2096,2019-04-16T11:48:46Z,2019,4,16,11:48:46,Tripos horridus,Ceratiaceae,Tripos,horridus,Dinoflagellate,52030059,,3333.3,,Rio Tinto Marine,,,,,POINT (148.20964 -19.62342)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a1c,34991680,CAGL,-19.7695,148.5267,2019-04-16T13:28:55Z,2019,4,16,13:28:55,Protoperidinium spp.,Protoperidiniaceae,Protoperidinium,spp.,Dinoflagellate,52043902,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.52671 -19.76949)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a1b,34991678,CAGL,-19.7695,148.5267,2019-04-16T13:28:55Z,2019,4,16,13:28:55,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.52671 -19.76949)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a1a,34991679,CAGL,-19.7695,148.5267,2019-04-16T13:28:55Z,2019,4,16,13:28:55,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.52671 -19.76949)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a19,34991677,CAGL,-19.7695,148.5267,2019-04-16T13:28:55Z,2019,4,16,13:28:55,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,3333.3,,Rio Tinto Marine,,,,,POINT (148.52671 -19.76949)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a18,34991684,CAGL,-19.9362,148.8333,2019-04-16T15:09:05Z,2019,4,16,15:09:05,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.83329 -19.93624)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a17,34991682,CAGL,-19.9362,148.8333,2019-04-16T15:09:05Z,2019,4,16,15:09:05,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,3333.3,,Rio Tinto Marine,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (148.83329 -19.93624)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a16,34991681,CAGL,-19.9362,148.8333,2019-04-16T15:09:05Z,2019,4,16,15:09:05,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Rio Tinto Marine,,,,,POINT (148.83329 -19.93624)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a15,34991683,CAGL,-19.9362,148.8333,2019-04-16T15:09:05Z,2019,4,16,15:09:05,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,6666.7,,Rio Tinto Marine,,,,,POINT (148.83329 -19.93624)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a14,34991769,CAGL,-20.3635,149.3639,2019-04-16T18:29:23Z,2019,4,16,18:29:23,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,3333.3,,Rio Tinto Marine,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (149.36392 -20.36347)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a13,34991770,CAGL,-20.3635,149.3639,2019-04-16T18:29:23Z,2019,4,16,18:29:23,Tripos fusus,Ceratiaceae,Tripos,fusus,Dinoflagellate,52030023,,3333.3,,Rio Tinto Marine,,,,,POINT (149.36392 -20.36347)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a12,34991685,CAGL,-20.3635,149.3639,2019-04-16T18:29:23Z,2019,4,16,18:29:23,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Rio Tinto Marine,,,,,POINT (149.36392 -20.36347)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2a11,34991772,CAGL,-20.6201,149.5917,2019-04-16T20:09:33Z,2019,4,16,20:09:33,Pseudo-nitzschia seriata complex >3 µm,Bacillariaceae,Pseudo-nitzschia,seriata complex,Pennate diatom,99530018,5/17/2011,6666.7,,Rio Tinto Marine,9/15/2011,Pseudo-nitzschia spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (149.59173 -20.62007)
